GPU Info: NVIDIA A100 80GB PCIe
Starting SAC in MuJoCo environment training...
Starting SAC + clip in MuJoCo environment training...
Command: srun uv run python experiments/mujoco/sac_vlm.py   --env-id HumanoidStandup-v4   --run-id 10486461   --seed 1   --total-timesteps 1000000   --vlm-goal 'A humanoid robot standing on both legs on a flat surface without falling.'   --vlm-n-frames 4   --vlm-frame-every 4   --vlm-clip-every 16   --track   --capture-video   --wandb-project-name cleanrl-experiments --vlm-model-type clip --vlm-model-id openai/clip-vit-base-patch32 --video-every 500
CLIP Initialized: model=openai/clip-vit-base-patch32 n_frames=4, frame_every=4, clip_every=16
 Goal: 'A humanoid robot standing on both legs on a flat surface without falling.', delta_reward=True, normalize_reward=True
[VLM Debug] Reset: raw=0.2190
[VLM Debug] step=16 | raw=0.2175 | shaped=0.0000 | reward_mean=-0.0015
[VLM Debug] step=304 | raw=0.2374 | shaped=3.4836 | reward_mean=0.0003
[VLM Debug] step=320 | raw=0.2325 | shaped=-9.4021 | reward_mean=0.0003
[VLM Debug] step=336 | raw=0.2383 | shaped=9.9266 | reward_mean=0.0003
[VLM Debug] step=352 | raw=0.2374 | shaped=-2.0706 | reward_mean=0.0003
[VLM Debug] step=368 | raw=0.2374 | shaped=-0.5154 | reward_mean=0.0003
[VLM Debug] step=384 | raw=0.2377 | shaped=-0.0711 | reward_mean=0.0003
[VLM Debug] step=400 | raw=0.2365 | shaped=-2.7372 | reward_mean=0.0003
[VLM Debug] step=416 | raw=0.2351 | shaped=-2.9593 | reward_mean=0.0003
[VLM Debug] step=432 | raw=0.2367 | shaped=2.3730 | reward_mean=0.0003
[VLM Debug] step=448 | raw=0.2347 | shaped=-4.0702 | reward_mean=0.0003
[VLM Debug] step=464 | raw=0.2421 | shaped=12.8154 | reward_mean=0.0003
[VLM Debug] step=480 | raw=0.2412 | shaped=-2.0708 | reward_mean=0.0003
[VLM Debug] step=496 | raw=0.2418 | shaped=0.5954 | reward_mean=0.0003
[VLM Debug] step=512 | raw=0.2402 | shaped=-3.4039 | reward_mean=0.0003
[VLM Debug] step=528 | raw=0.2421 | shaped=2.8173 | reward_mean=0.0003
[VLM Debug] step=544 | raw=0.2428 | shaped=0.8176 | reward_mean=0.0003
[VLM Debug] step=560 | raw=0.2396 | shaped=-6.2924 | reward_mean=0.0003
[VLM Debug] step=576 | raw=0.2365 | shaped=-6.2923 | reward_mean=0.0003
[VLM Debug] step=592 | raw=0.2363 | shaped=-0.7375 | reward_mean=0.0003
[VLM Debug] step=608 | raw=0.2357 | shaped=-1.6263 | reward_mean=0.0003
[VLM Debug] step=624 | raw=0.2345 | shaped=-2.7372 | reward_mean=0.0003
[VLM Debug] step=640 | raw=0.2355 | shaped=1.2623 | reward_mean=0.0003
[VLM Debug] step=656 | raw=0.2350 | shaped=-1.4041 | reward_mean=0.0003
[VLM Debug] step=672 | raw=0.2333 | shaped=-3.6260 | reward_mean=0.0003
[VLM Debug] step=688 | raw=0.2340 | shaped=0.8180 | reward_mean=0.0003
[VLM Debug] step=704 | raw=0.2372 | shaped=5.2621 | reward_mean=0.0003
[VLM Debug] step=720 | raw=0.2349 | shaped=-4.7372 | reward_mean=0.0003
[VLM Debug] step=736 | raw=0.2341 | shaped=-1.8485 | reward_mean=0.0003
[VLM Debug] step=752 | raw=0.2328 | shaped=-2.9595 | reward_mean=0.0003
[VLM Debug] step=768 | raw=0.2362 | shaped=5.7067 | reward_mean=0.0003
[VLM Debug] step=784 | raw=0.2347 | shaped=-3.1818 | reward_mean=0.0003
[VLM Debug] step=800 | raw=0.2352 | shaped=0.3736 | reward_mean=0.0003
[VLM Debug] step=816 | raw=0.2366 | shaped=1.9291 | reward_mean=0.0003
[VLM Debug] step=832 | raw=0.2352 | shaped=-2.9596 | reward_mean=0.0003
[VLM Debug] step=848 | raw=0.2404 | shaped=8.8179 | reward_mean=0.0003
[VLM Debug] step=864 | raw=0.2396 | shaped=-1.8487 | reward_mean=0.0003
[VLM Debug] step=880 | raw=0.2367 | shaped=-5.8486 | reward_mean=0.0003
[VLM Debug] step=896 | raw=0.2393 | shaped=4.1514 | reward_mean=0.0003
[VLM Debug] step=912 | raw=0.2373 | shaped=-4.0708 | reward_mean=0.0003
[VLM Debug] step=928 | raw=0.2380 | shaped=0.8181 | reward_mean=0.0003
[VLM Debug] step=944 | raw=0.2410 | shaped=4.8181 | reward_mean=0.0003
[VLM Debug] step=960 | raw=0.2423 | shaped=1.9292 | reward_mean=0.0003
[VLM Debug] step=976 | raw=0.2437 | shaped=1.9291 | reward_mean=0.0003
[VLM Debug] step=992 | raw=0.2396 | shaped=-7.8490 | reward_mean=0.0003
global_step=977975, episode=976, episodic_return=-97.258
[VLM Debug] Reset: raw=0.2274
[VLM Debug] step=16 | raw=0.2235 | shaped=-7.6266 | reward_mean=0.0003
[VLM Debug] step=32 | raw=0.2319 | shaped=14.8186 | reward_mean=0.0003
[VLM Debug] step=48 | raw=0.2434 | shaped=20.3735 | reward_mean=0.0003
[VLM Debug] step=64 | raw=0.2465 | shaped=5.0399 | reward_mean=0.0003
[VLM Debug] step=80 | raw=0.2455 | shaped=-2.2936 | reward_mean=0.0003
[VLM Debug] step=96 | raw=0.2474 | shaped=3.0399 | reward_mean=0.0003
[VLM Debug] step=112 | raw=0.2421 | shaped=-10.2938 | reward_mean=0.0003
[VLM Debug] step=128 | raw=0.2395 | shaped=-5.1824 | reward_mean=0.0003
[VLM Debug] step=144 | raw=0.2426 | shaped=5.0402 | reward_mean=0.0003
[VLM Debug] step=160 | raw=0.2402 | shaped=-4.7380 | reward_mean=0.0003
[VLM Debug] step=176 | raw=0.2391 | shaped=-2.5157 | reward_mean=0.0003
[VLM Debug] step=192 | raw=0.2443 | shaped=8.8182 | reward_mean=0.0003
[VLM Debug] step=208 | raw=0.2415 | shaped=-5.6271 | reward_mean=0.0003
[VLM Debug] step=224 | raw=0.2383 | shaped=-6.2937 | reward_mean=0.0003
[VLM Debug] step=240 | raw=0.2408 | shaped=4.1515 | reward_mean=0.0003
[VLM Debug] step=256 | raw=0.2418 | shaped=1.2623 | reward_mean=0.0003
[VLM Debug] step=272 | raw=0.2426 | shaped=0.8178 | reward_mean=0.0003
[VLM Debug] step=288 | raw=0.2362 | shaped=-12.0721 | reward_mean=0.0003
[VLM Debug] step=304 | raw=0.2378 | shaped=2.3737 | reward_mean=0.0003
[VLM Debug] step=320 | raw=0.2367 | shaped=-2.5156 | reward_mean=0.0003
[VLM Debug] step=336 | raw=0.2352 | shaped=-3.1824 | reward_mean=0.0003
[VLM Debug] step=352 | raw=0.2335 | shaped=-3.6268 | reward_mean=0.0003
[VLM Debug] step=368 | raw=0.2383 | shaped=8.1523 | reward_mean=0.0003
[VLM Debug] step=384 | raw=0.2334 | shaped=-9.4053 | reward_mean=0.0003
[VLM Debug] step=400 | raw=0.2341 | shaped=0.8182 | reward_mean=0.0003
[VLM Debug] step=416 | raw=0.2345 | shaped=0.1514 | reward_mean=0.0003
[VLM Debug] step=432 | raw=0.2366 | shaped=3.2630 | reward_mean=0.0003
[VLM Debug] step=448 | raw=0.2360 | shaped=-1.6266 | reward_mean=0.0003
[VLM Debug] step=464 | raw=0.2371 | shaped=1.4849 | reward_mean=0.0003
[VLM Debug] step=480 | raw=0.2379 | shaped=1.0404 | reward_mean=0.0003
[VLM Debug] step=496 | raw=0.2405 | shaped=4.1520 | reward_mean=0.0003
[VLM Debug] step=512 | raw=0.2428 | shaped=3.7075 | reward_mean=0.0003
[VLM Debug] step=528 | raw=0.2416 | shaped=-2.7382 | reward_mean=0.0003
[VLM Debug] step=544 | raw=0.2429 | shaped=1.9294 | reward_mean=0.0003
[VLM Debug] step=560 | raw=0.2400 | shaped=-5.8499 | reward_mean=0.0003
[VLM Debug] step=576 | raw=0.2391 | shaped=-2.0713 | reward_mean=0.0003
[VLM Debug] step=592 | raw=0.2382 | shaped=-2.2936 | reward_mean=0.0003
[VLM Debug] step=608 | raw=0.2410 | shaped=4.5968 | reward_mean=0.0003
[VLM Debug] step=624 | raw=0.2399 | shaped=-2.5159 | reward_mean=0.0003
[VLM Debug] step=640 | raw=0.2430 | shaped=5.2637 | reward_mean=0.0003
[VLM Debug] step=656 | raw=0.2429 | shaped=-0.7378 | reward_mean=0.0003
[VLM Debug] step=672 | raw=0.2338 | shaped=-17.1859 | reward_mean=0.0003
[VLM Debug] step=688 | raw=0.2312 | shaped=-5.1829 | reward_mean=0.0003
[VLM Debug] step=704 | raw=0.2429 | shaped=20.8225 | reward_mean=0.0003
[VLM Debug] step=720 | raw=0.2419 | shaped=-2.2936 | reward_mean=0.0003
[VLM Debug] step=736 | raw=0.2424 | shaped=0.3737 | reward_mean=0.0003
[VLM Debug] step=752 | raw=0.2474 | shaped=8.5977 | reward_mean=0.0003
[VLM Debug] step=768 | raw=0.2480 | shaped=0.5958 | reward_mean=0.0003
[VLM Debug] step=784 | raw=0.2472 | shaped=-2.0715 | reward_mean=0.0003
[VLM Debug] step=800 | raw=0.2500 | shaped=4.5968 | reward_mean=0.0003
[VLM Debug] step=816 | raw=0.2365 | shaped=-25.1872 | reward_mean=0.0003
[VLM Debug] step=832 | raw=0.2424 | shaped=10.3758 | reward_mean=0.0003
[VLM Debug] step=848 | raw=0.2410 | shaped=-3.1826 | reward_mean=0.0003
[VLM Debug] step=864 | raw=0.2426 | shaped=2.3742 | reward_mean=0.0003
[VLM Debug] step=880 | raw=0.2437 | shaped=1.4851 | reward_mean=0.0003
[VLM Debug] step=896 | raw=0.2434 | shaped=-0.9599 | reward_mean=0.0003
[VLM Debug] step=912 | raw=0.2437 | shaped=-0.0708 | reward_mean=0.0003
[VLM Debug] step=928 | raw=0.2452 | shaped=2.3742 | reward_mean=0.0003
[VLM Debug] step=944 | raw=0.2417 | shaped=-6.9615 | reward_mean=0.0003
[VLM Debug] step=960 | raw=0.2449 | shaped=5.2639 | reward_mean=0.0003
[VLM Debug] step=976 | raw=0.2455 | shaped=0.5960 | reward_mean=0.0003
[VLM Debug] step=992 | raw=0.2440 | shaped=-3.1828 | reward_mean=0.0003
global_step=978976, episode=977, episodic_return=-5.470
[VLM Debug] Reset: raw=0.2245
[VLM Debug] step=16 | raw=0.2163 | shaped=-15.4081 | reward_mean=0.0003
[VLM Debug] step=32 | raw=0.2301 | shaped=24.6015 | reward_mean=0.0003
[VLM Debug] step=48 | raw=0.2330 | shaped=4.8190 | reward_mean=0.0003
[VLM Debug] step=64 | raw=0.2401 | shaped=12.3761 | reward_mean=0.0003
[VLM Debug] step=80 | raw=0.2544 | shaped=25.4888 | reward_mean=0.0003
[VLM Debug] step=96 | raw=0.2463 | shaped=-15.1852 | reward_mean=0.0003
[VLM Debug] step=112 | raw=0.2415 | shaped=-9.4063 | reward_mean=0.0003
[VLM Debug] step=128 | raw=0.2374 | shaped=-7.8503 | reward_mean=0.0003
[VLM Debug] step=144 | raw=0.2551 | shaped=31.7096 | reward_mean=0.0003
[VLM Debug] step=160 | raw=0.2471 | shaped=-15.1840 | reward_mean=0.0003
[VLM Debug] step=176 | raw=0.2498 | shaped=4.3735 | reward_mean=0.0003
[VLM Debug] step=192 | raw=0.2477 | shaped=-4.2941 | reward_mean=0.0003
[VLM Debug] step=208 | raw=0.2389 | shaped=-16.5172 | reward_mean=0.0003
[VLM Debug] step=224 | raw=0.2389 | shaped=-0.5156 | reward_mean=0.0003
[VLM Debug] step=240 | raw=0.2377 | shaped=-2.7380 | reward_mean=0.0003
[VLM Debug] step=256 | raw=0.2405 | shaped=4.5961 | reward_mean=0.0003
[VLM Debug] step=272 | raw=0.2428 | shaped=3.7071 | reward_mean=0.0003
[VLM Debug] step=288 | raw=0.2397 | shaped=-6.0719 | reward_mean=0.0003
[VLM Debug] step=304 | raw=0.2415 | shaped=2.5959 | reward_mean=0.0003
[VLM Debug] step=320 | raw=0.2444 | shaped=4.8184 | reward_mean=0.0003
[VLM Debug] step=336 | raw=0.2410 | shaped=-6.7388 | reward_mean=0.0003
[VLM Debug] step=352 | raw=0.2434 | shaped=3.9295 | reward_mean=0.0003
[VLM Debug] step=368 | raw=0.2396 | shaped=-7.4056 | reward_mean=0.0003
[VLM Debug] step=384 | raw=0.2388 | shaped=-2.0714 | reward_mean=0.0003
[VLM Debug] step=400 | raw=0.2383 | shaped=-1.4046 | reward_mean=0.0003
[VLM Debug] step=416 | raw=0.2411 | shaped=4.5964 | reward_mean=0.0003
[VLM Debug] step=432 | raw=0.2428 | shaped=2.5961 | reward_mean=0.0003
[VLM Debug] step=448 | raw=0.2423 | shaped=-1.4047 | reward_mean=0.0003
[VLM Debug] step=464 | raw=0.2417 | shaped=-1.6270 | reward_mean=0.0003
[VLM Debug] step=480 | raw=0.2433 | shaped=2.3739 | reward_mean=0.0003
[VLM Debug] step=496 | raw=0.2460 | shaped=4.3742 | reward_mean=0.0003
[VLM Debug] step=512 | raw=0.2444 | shaped=-3.4052 | reward_mean=0.0003
[VLM Debug] step=528 | raw=0.2430 | shaped=-2.9607 | reward_mean=0.0003
[VLM Debug] step=544 | raw=0.2435 | shaped=0.3735 | reward_mean=0.0003
[VLM Debug] step=560 | raw=0.2394 | shaped=-8.0729 | reward_mean=0.0003
[VLM Debug] step=576 | raw=0.2449 | shaped=9.4868 | reward_mean=0.0003
[VLM Debug] step=592 | raw=0.2452 | shaped=0.1512 | reward_mean=0.0003
[VLM Debug] step=608 | raw=0.2440 | shaped=-2.7384 | reward_mean=0.0003
[VLM Debug] step=624 | raw=0.2443 | shaped=-0.0711 | reward_mean=0.0003
[VLM Debug] step=640 | raw=0.2386 | shaped=-10.7405 | reward_mean=0.0003
[VLM Debug] step=656 | raw=0.2438 | shaped=8.8203 | reward_mean=0.0003
[VLM Debug] step=672 | raw=0.2449 | shaped=1.4849 | reward_mean=0.0003
[VLM Debug] step=688 | raw=0.2437 | shaped=-2.7385 | reward_mean=0.0003
[VLM Debug] step=704 | raw=0.2450 | shaped=1.9295 | reward_mean=0.0003
[VLM Debug] step=720 | raw=0.2466 | shaped=2.3741 | reward_mean=0.0003
[VLM Debug] step=736 | raw=0.2454 | shaped=-2.7385 | reward_mean=0.0003
[VLM Debug] step=752 | raw=0.2473 | shaped=3.0410 | reward_mean=0.0003
[VLM Debug] step=768 | raw=0.2469 | shaped=-1.1826 | reward_mean=0.0003
[VLM Debug] step=784 | raw=0.2487 | shaped=2.5964 | reward_mean=0.0003
[VLM Debug] step=800 | raw=0.2468 | shaped=-3.8501 | reward_mean=0.0003
[VLM Debug] step=816 | raw=0.2467 | shaped=-0.7379 | reward_mean=0.0003
[VLM Debug] step=832 | raw=0.2451 | shaped=-3.4055 | reward_mean=0.0003
[VLM Debug] step=848 | raw=0.2468 | shaped=2.5966 | reward_mean=0.0003
[VLM Debug] step=864 | raw=0.2421 | shaped=-9.1853 | reward_mean=0.0003
[VLM Debug] step=880 | raw=0.2427 | shaped=0.5960 | reward_mean=0.0003
[VLM Debug] step=896 | raw=0.2448 | shaped=3.2637 | reward_mean=0.0003
[VLM Debug] step=912 | raw=0.2424 | shaped=-4.7394 | reward_mean=0.0003
[VLM Debug] step=928 | raw=0.2433 | shaped=1.0407 | reward_mean=0.0003
[VLM Debug] step=944 | raw=0.2417 | shaped=-3.4055 | reward_mean=0.0003
[VLM Debug] step=960 | raw=0.2390 | shaped=-5.4063 | reward_mean=0.0003
[VLM Debug] step=976 | raw=0.2372 | shaped=-3.8500 | reward_mean=0.0003
[VLM Debug] step=992 | raw=0.2400 | shaped=4.5979 | reward_mean=0.0003
global_step=979977, episode=978, episodic_return=-92.065
[VLM Debug] Reset: raw=0.2280
[VLM Debug] step=16 | raw=0.2180 | shaped=-18.7446 | reward_mean=0.0003
[VLM Debug] step=32 | raw=0.2405 | shaped=40.3846 | reward_mean=0.0003
[VLM Debug] step=48 | raw=0.2368 | shaped=-7.1841 | reward_mean=0.0003
[VLM Debug] step=64 | raw=0.2373 | shaped=0.3736 | reward_mean=0.0003
[VLM Debug] step=80 | raw=0.2413 | shaped=6.8198 | reward_mean=0.0003
[VLM Debug] step=96 | raw=0.2411 | shaped=-0.9602 | reward_mean=0.0003
[VLM Debug] step=112 | raw=0.2393 | shaped=-3.8500 | reward_mean=0.0003
[VLM Debug] step=128 | raw=0.2344 | shaped=-9.4071 | reward_mean=0.0003
[VLM Debug] step=144 | raw=0.2386 | shaped=7.2646 | reward_mean=0.0003
[VLM Debug] step=160 | raw=0.2361 | shaped=-5.1837 | reward_mean=0.0003
[VLM Debug] step=176 | raw=0.2360 | shaped=-0.7378 | reward_mean=0.0003
[VLM Debug] step=192 | raw=0.2367 | shaped=0.8183 | reward_mean=0.0003
[VLM Debug] step=208 | raw=0.2365 | shaped=-0.9601 | reward_mean=0.0003
[VLM Debug] step=224 | raw=0.2333 | shaped=-6.2952 | reward_mean=0.0003
[VLM Debug] step=240 | raw=0.2345 | shaped=1.7076 | reward_mean=0.0003
[VLM Debug] step=256 | raw=0.2340 | shaped=-1.4046 | reward_mean=0.0003
[VLM Debug] step=272 | raw=0.2396 | shaped=9.7104 | reward_mean=0.0003
[VLM Debug] step=288 | raw=0.2380 | shaped=-3.4055 | reward_mean=0.0003
[VLM Debug] step=304 | raw=0.2380 | shaped=-0.5155 | reward_mean=0.0003
[VLM Debug] step=320 | raw=0.2360 | shaped=-4.2947 | reward_mean=0.0003
[VLM Debug] step=336 | raw=0.2369 | shaped=1.2630 | reward_mean=0.0003
[VLM Debug] step=352 | raw=0.2355 | shaped=-3.1832 | reward_mean=0.0003
[VLM Debug] step=368 | raw=0.2367 | shaped=1.7077 | reward_mean=0.0003
[VLM Debug] step=384 | raw=0.2372 | shaped=0.3738 | reward_mean=0.0003
[VLM Debug] step=400 | raw=0.2366 | shaped=-1.6270 | reward_mean=0.0003
[VLM Debug] step=416 | raw=0.2324 | shaped=-8.0741 | reward_mean=0.0003
[VLM Debug] step=432 | raw=0.2372 | shaped=8.1550 | reward_mean=0.0003
[VLM Debug] step=448 | raw=0.2354 | shaped=-3.8502 | reward_mean=0.0003
[VLM Debug] step=464 | raw=0.2352 | shaped=-0.7377 | reward_mean=0.0003
[VLM Debug] step=480 | raw=0.2354 | shaped=-0.2930 | reward_mean=0.0003
[VLM Debug] step=496 | raw=0.2345 | shaped=-2.0716 | reward_mean=0.0003
[VLM Debug] step=512 | raw=0.2343 | shaped=-0.9600 | reward_mean=0.0003
[VLM Debug] step=528 | raw=0.2386 | shaped=7.4884 | reward_mean=0.0003
[VLM Debug] step=544 | raw=0.2367 | shaped=-4.0727 | reward_mean=0.0003
[VLM Debug] step=560 | raw=0.2350 | shaped=-3.6280 | reward_mean=0.0003
[VLM Debug] step=576 | raw=0.2349 | shaped=-0.7377 | reward_mean=0.0003
[VLM Debug] step=592 | raw=0.2356 | shaped=0.8187 | reward_mean=0.0003
[VLM Debug] step=608 | raw=0.2367 | shaped=1.4857 | reward_mean=0.0003
[VLM Debug] step=624 | raw=0.2354 | shaped=-2.9611 | reward_mean=0.0003
[VLM Debug] step=640 | raw=0.2360 | shaped=0.5964 | reward_mean=0.0003
[VLM Debug] step=656 | raw=0.2375 | shaped=2.3751 | reward_mean=0.0003
[VLM Debug] step=672 | raw=0.2388 | shaped=1.7080 | reward_mean=0.0003
[VLM Debug] step=688 | raw=0.2371 | shaped=-3.6282 | reward_mean=0.0003
[VLM Debug] step=704 | raw=0.2369 | shaped=-0.7377 | reward_mean=0.0003
[VLM Debug] step=720 | raw=0.2408 | shaped=6.5997 | reward_mean=0.0003
[VLM Debug] step=736 | raw=0.2411 | shaped=-0.0708 | reward_mean=0.0003
[VLM Debug] step=752 | raw=0.2424 | shaped=1.9304 | reward_mean=0.0003
[VLM Debug] step=768 | raw=0.2371 | shaped=-10.2988 | reward_mean=0.0003
[VLM Debug] step=784 | raw=0.2365 | shaped=-1.6271 | reward_mean=0.0003
[VLM Debug] step=800 | raw=0.2375 | shaped=1.4859 | reward_mean=0.0003
[VLM Debug] step=816 | raw=0.2418 | shaped=7.2670 | reward_mean=0.0003
[VLM Debug] step=832 | raw=0.2386 | shaped=-6.2966 | reward_mean=0.0003
[VLM Debug] step=848 | raw=0.2423 | shaped=6.1553 | reward_mean=0.0003
[VLM Debug] step=864 | raw=0.2366 | shaped=-10.9661 | reward_mean=0.0003
[VLM Debug] step=880 | raw=0.2386 | shaped=3.2648 | reward_mean=0.0003
[VLM Debug] step=896 | raw=0.2363 | shaped=-4.7401 | reward_mean=0.0003
[VLM Debug] step=912 | raw=0.2383 | shaped=3.0425 | reward_mean=0.0003
[VLM Debug] step=928 | raw=0.2401 | shaped=2.8201 | reward_mean=0.0003
[VLM Debug] step=944 | raw=0.2340 | shaped=-11.6334 | reward_mean=0.0003
[VLM Debug] step=960 | raw=0.2344 | shaped=0.1519 | reward_mean=0.0003
[VLM Debug] step=976 | raw=0.2330 | shaped=-2.9612 | reward_mean=0.0003
[VLM Debug] step=992 | raw=0.2356 | shaped=4.1545 | reward_mean=0.0003
global_step=980978, episode=979, episodic_return=-319.909
[VLM Debug] Reset: raw=0.2219
[VLM Debug] step=16 | raw=0.2195 | shaped=-4.9625 | reward_mean=0.0003
[VLM Debug] step=32 | raw=0.2349 | shaped=27.5016 | reward_mean=0.0003
[VLM Debug] step=48 | raw=0.2417 | shaped=11.9363 | reward_mean=0.0003
[VLM Debug] step=64 | raw=0.2393 | shaped=-4.9628 | reward_mean=0.0003
[VLM Debug] step=80 | raw=0.2408 | shaped=2.3750 | reward_mean=0.0003
[VLM Debug] step=96 | raw=0.2389 | shaped=-4.0734 | reward_mean=0.0003
[VLM Debug] step=112 | raw=0.2380 | shaped=-2.0722 | reward_mean=0.0003
[VLM Debug] step=128 | raw=0.2423 | shaped=7.2670 | reward_mean=0.0003
[VLM Debug] step=144 | raw=0.2394 | shaped=-5.8524 | reward_mean=0.0003
[VLM Debug] step=160 | raw=0.2375 | shaped=-3.8511 | reward_mean=0.0003
[VLM Debug] step=176 | raw=0.2423 | shaped=8.1566 | reward_mean=0.0003
[VLM Debug] step=192 | raw=0.2432 | shaped=1.0408 | reward_mean=0.0003
[VLM Debug] step=208 | raw=0.2384 | shaped=-9.1880 | reward_mean=0.0003
[VLM Debug] step=224 | raw=0.2402 | shaped=2.8199 | reward_mean=0.0003
[VLM Debug] step=240 | raw=0.2418 | shaped=2.3752 | reward_mean=0.0003
[VLM Debug] step=256 | raw=0.2405 | shaped=-2.9618 | reward_mean=0.0003
[VLM Debug] step=272 | raw=0.2413 | shaped=1.0410 | reward_mean=0.0003
[VLM Debug] step=288 | raw=0.2384 | shaped=-5.8526 | reward_mean=0.0003
[VLM Debug] step=304 | raw=0.2435 | shaped=8.8242 | reward_mean=0.0003
[VLM Debug] step=320 | raw=0.2462 | shaped=4.3766 | reward_mean=0.0003
[VLM Debug] step=336 | raw=0.2410 | shaped=-10.0780 | reward_mean=0.0003
[VLM Debug] step=352 | raw=0.2434 | shaped=3.9319 | reward_mean=0.0003
[VLM Debug] step=368 | raw=0.2418 | shaped=-3.4066 | reward_mean=0.0003
[VLM Debug] step=384 | raw=0.2418 | shaped=-0.5156 | reward_mean=0.0003
[VLM Debug] step=400 | raw=0.2386 | shaped=-6.2976 | reward_mean=0.0003
[VLM Debug] step=416 | raw=0.2383 | shaped=-1.1827 | reward_mean=0.0003
[VLM Debug] step=432 | raw=0.2400 | shaped=2.5979 | reward_mean=0.0003
[VLM Debug] step=448 | raw=0.2450 | shaped=8.6023 | reward_mean=0.0003
[VLM Debug] step=464 | raw=0.2467 | shaped=2.5977 | reward_mean=0.0003
[VLM Debug] step=480 | raw=0.2448 | shaped=-4.0740 | reward_mean=0.0003
[VLM Debug] step=496 | raw=0.2452 | shaped=0.3739 | reward_mean=0.0003
[VLM Debug] step=512 | raw=0.2461 | shaped=1.0410 | reward_mean=0.0003
[VLM Debug] step=528 | raw=0.2424 | shaped=-7.1875 | reward_mean=0.0003
[VLM Debug] step=544 | raw=0.2451 | shaped=4.3771 | reward_mean=0.0003
[VLM Debug] step=560 | raw=0.2461 | shaped=1.2635 | reward_mean=0.0003
[VLM Debug] step=576 | raw=0.2440 | shaped=-4.2965 | reward_mean=0.0003
[VLM Debug] step=592 | raw=0.2450 | shaped=1.2636 | reward_mean=0.0003
[VLM Debug] step=608 | raw=0.2449 | shaped=-0.7381 | reward_mean=0.0003
[VLM Debug] step=624 | raw=0.2435 | shaped=-2.9621 | reward_mean=0.0003
[VLM Debug] step=640 | raw=0.2400 | shaped=-6.9654 | reward_mean=0.0003
[VLM Debug] step=656 | raw=0.2441 | shaped=7.0463 | reward_mean=0.0003
[VLM Debug] step=672 | raw=0.2451 | shaped=1.2636 | reward_mean=0.0003
[VLM Debug] step=688 | raw=0.2437 | shaped=-3.1846 | reward_mean=0.0003
[VLM Debug] step=704 | raw=0.2423 | shaped=-2.9621 | reward_mean=0.0003
[VLM Debug] step=720 | raw=0.2422 | shaped=-0.7380 | reward_mean=0.0003
[VLM Debug] step=736 | raw=0.2429 | shaped=0.8189 | reward_mean=0.0003
[VLM Debug] step=752 | raw=0.2444 | shaped=2.1534 | reward_mean=0.0003
[VLM Debug] step=768 | raw=0.2405 | shaped=-7.6330 | reward_mean=0.0003
[VLM Debug] step=784 | raw=0.2408 | shaped=0.1518 | reward_mean=0.0003
[VLM Debug] step=800 | raw=0.2443 | shaped=5.7123 | reward_mean=0.0003
[VLM Debug] step=816 | raw=0.2411 | shaped=-6.2985 | reward_mean=0.0003
[VLM Debug] step=832 | raw=0.2407 | shaped=-1.1827 | reward_mean=0.0003
[VLM Debug] step=848 | raw=0.2371 | shaped=-7.1882 | reward_mean=0.0003
[VLM Debug] step=864 | raw=0.2377 | shaped=0.5968 | reward_mean=0.0003
[VLM Debug] step=880 | raw=0.2395 | shaped=2.8211 | reward_mean=0.0003
[VLM Debug] step=896 | raw=0.2375 | shaped=-4.0743 | reward_mean=0.0003
[VLM Debug] step=912 | raw=0.2395 | shaped=3.0435 | reward_mean=0.0003
[VLM Debug] step=928 | raw=0.2399 | shaped=0.1519 | reward_mean=0.0003
[VLM Debug] step=944 | raw=0.2390 | shaped=-2.0725 | reward_mean=0.0003
[VLM Debug] step=960 | raw=0.2396 | shaped=0.5968 | reward_mean=0.0003
[VLM Debug] step=976 | raw=0.2430 | shaped=5.7129 | reward_mean=0.0003
[VLM Debug] step=992 | raw=0.2385 | shaped=-8.7457 | reward_mean=0.0003
global_step=981979, episode=980, episodic_return=33.569
[VLM Debug] Reset: raw=0.2268
[VLM Debug] step=16 | raw=0.2126 | shaped=-26.3169 | reward_mean=0.0003
[VLM Debug] step=32 | raw=0.2369 | shaped=43.7416 | reward_mean=0.0003
[VLM Debug] step=48 | raw=0.2305 | shaped=-12.3024 | reward_mean=0.0003
[VLM Debug] step=64 | raw=0.2324 | shaped=3.0430 | reward_mean=0.0003
[VLM Debug] step=80 | raw=0.2397 | shaped=12.8282 | reward_mean=0.0003
[VLM Debug] step=96 | raw=0.2350 | shaped=-9.1889 | reward_mean=0.0003
[VLM Debug] step=112 | raw=0.2347 | shaped=-0.9602 | reward_mean=0.0003
[VLM Debug] step=128 | raw=0.2394 | shaped=7.9356 | reward_mean=0.0003
[VLM Debug] step=144 | raw=0.2410 | shaped=2.3756 | reward_mean=0.0003
[VLM Debug] step=160 | raw=0.2367 | shaped=-8.2995 | reward_mean=0.0003
[VLM Debug] step=176 | raw=0.2389 | shaped=3.4877 | reward_mean=0.0003
[VLM Debug] step=192 | raw=0.2397 | shaped=1.0413 | reward_mean=0.0003
[VLM Debug] step=208 | raw=0.2390 | shaped=-1.8500 | reward_mean=0.0003
[VLM Debug] step=224 | raw=0.2394 | shaped=0.1517 | reward_mean=0.0003
