GPU Info: NVIDIA A10
Starting SAC in MuJoCo environment training...
Starting SAC + qwen in MuJoCo environment training...
Command: srun uv run python experiments/mujoco/sac_vlm.py   --env-id HumanoidStandup-v4   --run-id 10486463   --seed 1   --total-timesteps 1000000   --vlm-goal 'A humanoid robot standing on both legs on a flat surface without falling.'   --vlm-n-frames 4   --vlm-frame-every 4   --vlm-clip-every 16   --track   --capture-video   --wandb-project-name cleanrl-experiments --vlm-model-type qwen --vlm-model-id Qwen/Qwen2-VL-2B-Instruct --video-every 100
Qwen-VL Initialized: model=Qwen/Qwen2-VL-2B-Instruct, n_frames=4, frame_every=4, clip_every=16
delta_reward=True, normalize_reward=True, reward_scale=10.0
[VLM Debug] Reset: raw=0.3074
[VLM Debug] step=16 | raw=0.1128 | shaped=0.0000 | reward_mean=-0.1946
[VLM Debug] step=512 | raw=0.1442 | shaped=-16.9622 | reward_mean=-0.0014
[VLM Debug] step=528 | raw=0.1688 | shaped=7.2170 | reward_mean=-0.0014
[VLM Debug] step=544 | raw=0.1943 | shaped=7.4533 | reward_mean=-0.0014
[VLM Debug] step=560 | raw=0.1481 | shaped=-12.4033 | reward_mean=-0.0014
[VLM Debug] step=576 | raw=0.1710 | shaped=6.7443 | reward_mean=-0.0014
[VLM Debug] step=592 | raw=0.1646 | shaped=-1.3944 | reward_mean=-0.0014
[VLM Debug] step=608 | raw=0.1993 | shaped=10.0199 | reward_mean=-0.0014
[VLM Debug] step=624 | raw=0.2422 | shaped=12.2484 | reward_mean=-0.0014
[VLM Debug] step=640 | raw=0.2281 | shaped=-3.4887 | reward_mean=-0.0014
[VLM Debug] step=656 | raw=0.2255 | shaped=-0.3480 | reward_mean=-0.0014
[VLM Debug] step=672 | raw=0.2120 | shaped=-3.3198 | reward_mean=-0.0014
[VLM Debug] step=688 | raw=0.2255 | shaped=4.1099 | reward_mean=-0.0014
[VLM Debug] step=704 | raw=0.2147 | shaped=-2.5769 | reward_mean=-0.0014
[VLM Debug] step=720 | raw=0.1801 | shaped=-9.1961 | reward_mean=-0.0014
[VLM Debug] step=736 | raw=0.1561 | shaped=-6.2240 | reward_mean=-0.0014
[VLM Debug] step=752 | raw=0.1896 | shaped=9.6490 | reward_mean=-0.0014
[VLM Debug] step=768 | raw=0.1710 | shaped=-4.7382 | reward_mean=-0.0014
[VLM Debug] step=784 | raw=0.2043 | shaped=9.6152 | reward_mean=-0.0014
[VLM Debug] step=800 | raw=0.1329 | shaped=-19.3611 | reward_mean=-0.0014
[VLM Debug] step=816 | raw=0.1128 | shaped=-5.1768 | reward_mean=-0.0014
[VLM Debug] step=832 | raw=0.1520 | shaped=11.2363 | reward_mean=-0.0014
[VLM Debug] step=848 | raw=0.1260 | shaped=-6.7980 | reward_mean=-0.0014
[VLM Debug] step=864 | raw=0.1294 | shaped=1.3412 | reward_mean=-0.0014
[VLM Debug] step=880 | raw=0.1541 | shaped=7.2175 | reward_mean=-0.0014
[VLM Debug] step=896 | raw=0.1404 | shaped=-3.3872 | reward_mean=-0.0014
[VLM Debug] step=912 | raw=0.1461 | shaped=1.9828 | reward_mean=-0.0014
[VLM Debug] step=928 | raw=0.1666 | shaped=6.0693 | reward_mean=-0.0014
[VLM Debug] step=944 | raw=0.1541 | shaped=-3.0834 | reward_mean=-0.0014
[VLM Debug] step=960 | raw=0.1481 | shaped=-1.2596 | reward_mean=-0.0014
[VLM Debug] step=976 | raw=0.1603 | shaped=3.7728 | reward_mean=-0.0014
[VLM Debug] step=992 | raw=0.1733 | shaped=4.0092 | reward_mean=-0.0014
global_step=681679, episode=680, episodic_return=-128.585
[VLM Debug] Reset: raw=0.1801
[VLM Debug] step=16 | raw=0.1520 | shaped=-7.3730 | reward_mean=-0.0014
[VLM Debug] step=32 | raw=0.1500 | shaped=-0.1450 | reward_mean=-0.0014
[VLM Debug] step=48 | raw=0.1561 | shaped=2.0842 | reward_mean=-0.0014
[VLM Debug] step=64 | raw=0.1366 | shaped=-5.0088 | reward_mean=-0.0014
[VLM Debug] step=80 | raw=0.1097 | shaped=-7.0522 | reward_mean=-0.0014
[VLM Debug] step=96 | raw=0.1113 | shaped=0.8347 | reward_mean=-0.0014
[VLM Debug] step=112 | raw=0.1067 | shaped=-0.8710 | reward_mean=-0.0014
[VLM Debug] step=128 | raw=0.0940 | shaped=-3.1172 | reward_mean=-0.0014
[VLM Debug] step=144 | raw=0.1779 | shaped=23.5994 | reward_mean=-0.0014
[VLM Debug] step=160 | raw=0.1242 | shaped=-14.4490 | reward_mean=-0.0014
[VLM Debug] step=176 | raw=0.1128 | shaped=-2.7625 | reward_mean=-0.0014
[VLM Debug] step=192 | raw=0.1176 | shaped=1.7128 | reward_mean=-0.0014
[VLM Debug] step=208 | raw=0.0815 | shaped=-9.5683 | reward_mean=-0.0014
[VLM Debug] step=224 | raw=0.0995 | shaped=5.3608 | reward_mean=-0.0014
[VLM Debug] step=240 | raw=0.0770 | shaped=-5.8361 | reward_mean=-0.0014
[VLM Debug] step=256 | raw=0.1404 | shaped=17.9421 | reward_mean=-0.0014
[VLM Debug] step=272 | raw=0.0953 | shaped=-12.0677 | reward_mean=-0.0014
[VLM Debug] step=288 | raw=0.1384 | shaped=12.3182 | reward_mean=-0.0014
[VLM Debug] step=304 | raw=0.1208 | shaped=-4.4683 | reward_mean=-0.0014
[VLM Debug] step=320 | raw=0.0888 | shaped=-8.4706 | reward_mean=-0.0014
[VLM Debug] step=336 | raw=0.1348 | shaped=13.1120 | reward_mean=-0.0014
[VLM Debug] step=352 | raw=0.0953 | shaped=-10.5141 | reward_mean=-0.0014
[VLM Debug] step=368 | raw=0.1260 | shaped=8.8731 | reward_mean=-0.0014
[VLM Debug] step=384 | raw=0.0995 | shaped=-6.9339 | reward_mean=-0.0014
[VLM Debug] step=400 | raw=0.0863 | shaped=-3.2523 | reward_mean=-0.0014
[VLM Debug] step=416 | raw=0.1582 | shaped=20.2888 | reward_mean=-0.0014
[VLM Debug] step=432 | raw=0.1113 | shaped=-12.5911 | reward_mean=-0.0014
[VLM Debug] step=448 | raw=0.1624 | shaped=14.5298 | reward_mean=-0.0014
[VLM Debug] step=464 | raw=0.1348 | shaped=-7.2379 | reward_mean=-0.0014
[VLM Debug] step=480 | raw=0.1561 | shaped=6.3057 | reward_mean=-0.0014
[VLM Debug] step=496 | raw=0.1260 | shaped=-7.9472 | reward_mean=-0.0014
[VLM Debug] step=512 | raw=0.1384 | shaped=3.8403 | reward_mean=-0.0014
[VLM Debug] step=528 | raw=0.1582 | shaped=5.8667 | reward_mean=-0.0014
[VLM Debug] step=544 | raw=0.1242 | shaped=-9.0113 | reward_mean=-0.0014
[VLM Debug] step=560 | raw=0.1082 | shaped=-4.0293 | reward_mean=-0.0014
[VLM Debug] step=576 | raw=0.1779 | shaped=19.6636 | reward_mean=-0.0014
[VLM Debug] step=592 | raw=0.1603 | shaped=-4.4687 | reward_mean=-0.0014
[VLM Debug] step=608 | raw=0.1603 | shaped=0.3950 | reward_mean=-0.0014
[VLM Debug] step=624 | raw=0.0927 | shaped=-18.2990 | reward_mean=-0.0014
[VLM Debug] step=640 | raw=0.1779 | shaped=23.9515 | reward_mean=-0.0014
[VLM Debug] step=656 | raw=0.1733 | shaped=-0.8548 | reward_mean=-0.0014
[VLM Debug] step=672 | raw=0.1442 | shaped=-7.6768 | reward_mean=-0.0014
[VLM Debug] step=688 | raw=0.1520 | shaped=2.5565 | reward_mean=-0.0014
[VLM Debug] step=704 | raw=0.1919 | shaped=11.4387 | reward_mean=-0.0014
[VLM Debug] step=720 | raw=0.1500 | shaped=-11.1894 | reward_mean=-0.0014
[VLM Debug] step=736 | raw=0.1422 | shaped=-1.7665 | reward_mean=-0.0014
[VLM Debug] step=752 | raw=0.1404 | shaped=-0.1116 | reward_mean=-0.0014
[VLM Debug] step=768 | raw=0.1192 | shaped=-5.4648 | reward_mean=-0.0014
[VLM Debug] step=784 | raw=0.1404 | shaped=6.2550 | reward_mean=-0.0014
[VLM Debug] step=800 | raw=0.1422 | shaped=0.9016 | reward_mean=-0.0014
[VLM Debug] step=816 | raw=0.1582 | shaped=4.8195 | reward_mean=-0.0014
[VLM Debug] step=832 | raw=0.1404 | shaped=-4.5363 | reward_mean=-0.0014
[VLM Debug] step=848 | raw=0.1561 | shaped=4.7520 | reward_mean=-0.0014
[VLM Debug] step=864 | raw=0.1646 | shaped=2.7254 | reward_mean=-0.0014
[VLM Debug] step=880 | raw=0.1366 | shaped=-7.3399 | reward_mean=-0.0014
[VLM Debug] step=896 | raw=0.1384 | shaped=0.9016 | reward_mean=-0.0014
[VLM Debug] step=912 | raw=0.1919 | shaped=15.1888 | reward_mean=-0.0014
[VLM Debug] step=928 | raw=0.1968 | shaped=1.7457 | reward_mean=-0.0014
[VLM Debug] step=944 | raw=0.1779 | shaped=-4.8408 | reward_mean=-0.0014
[VLM Debug] step=960 | raw=0.1755 | shaped=-0.2471 | reward_mean=-0.0014
[VLM Debug] step=976 | raw=0.1688 | shaped=-1.4631 | reward_mean=-0.0014
[VLM Debug] step=992 | raw=0.2043 | shaped=10.2240 | reward_mean=-0.0014
global_step=682680, episode=681, episodic_return=427.984
[VLM Debug] Reset: raw=0.1824
[VLM Debug] step=16 | raw=0.1312 | shaped=-13.7581 | reward_mean=-0.0014
[VLM Debug] step=32 | raw=0.1541 | shaped=6.7112 | reward_mean=-0.0014
[VLM Debug] step=48 | raw=0.1144 | shaped=-10.5829 | reward_mean=-0.0014
[VLM Debug] step=64 | raw=0.1160 | shaped=0.8340 | reward_mean=-0.0014
[VLM Debug] step=80 | raw=0.1329 | shaped=5.0900 | reward_mean=-0.0014
[VLM Debug] step=96 | raw=0.1312 | shaped=-0.0781 | reward_mean=-0.0014
[VLM Debug] step=112 | raw=0.1366 | shaped=1.8811 | reward_mean=-0.0014
[VLM Debug] step=128 | raw=0.1624 | shaped=7.5221 | reward_mean=-0.0014
[VLM Debug] step=144 | raw=0.1993 | shaped=10.6296 | reward_mean=-0.0014
[VLM Debug] step=160 | raw=0.1688 | shaped=-8.0504 | reward_mean=-0.0014
[VLM Debug] step=176 | raw=0.1481 | shaped=-5.3480 | reward_mean=-0.0014
[VLM Debug] step=192 | raw=0.1312 | shaped=-4.2669 | reward_mean=-0.0014
[VLM Debug] step=208 | raw=0.1541 | shaped=6.7116 | reward_mean=-0.0014
[VLM Debug] step=224 | raw=0.1312 | shaped=-5.9223 | reward_mean=-0.0014
[VLM Debug] step=240 | raw=0.1666 | shaped=10.1910 | reward_mean=-0.0014
[VLM Debug] step=256 | raw=0.1160 | shaped=-13.6241 | reward_mean=-0.0014
[VLM Debug] step=272 | raw=0.1144 | shaped=-0.0443 | reward_mean=-0.0014
[VLM Debug] step=288 | raw=0.1541 | shaped=11.3733 | reward_mean=-0.0014
[VLM Debug] step=304 | raw=0.1481 | shaped=-1.2607 | reward_mean=-0.0014
[VLM Debug] step=320 | raw=0.1733 | shaped=7.3872 | reward_mean=-0.0014
[VLM Debug] step=336 | raw=0.1481 | shaped=-6.5982 | reward_mean=-0.0014
[VLM Debug] step=352 | raw=0.1052 | shaped=-11.4625 | reward_mean=-0.0014
[VLM Debug] step=368 | raw=0.1128 | shaped=2.4893 | reward_mean=-0.0014
[VLM Debug] step=384 | raw=0.1052 | shaped=-1.6997 | reward_mean=-0.0014
[VLM Debug] step=400 | raw=0.1067 | shaped=0.8002 | reward_mean=-0.0014
[VLM Debug] step=416 | raw=0.0953 | shaped=-2.7469 | reward_mean=-0.0014
[VLM Debug] step=432 | raw=0.1461 | shaped=14.4481 | reward_mean=-0.0014
[VLM Debug] step=448 | raw=0.1871 | shaped=11.7452 | reward_mean=-0.0014
[VLM Debug] step=464 | raw=0.1144 | shaped=-19.7389 | reward_mean=-0.0014
[VLM Debug] step=480 | raw=0.0995 | shaped=-3.7265 | reward_mean=-0.0014
[VLM Debug] step=496 | raw=0.2173 | shaped=32.9894 | reward_mean=-0.0014
[VLM Debug] step=512 | raw=0.1541 | shaped=-17.1021 | reward_mean=-0.0014
[VLM Debug] step=528 | raw=0.1422 | shaped=-2.8819 | reward_mean=-0.0014
[VLM Debug] step=544 | raw=0.1801 | shaped=10.8651 | reward_mean=-0.0014
[VLM Debug] step=560 | raw=0.1461 | shaped=-8.9957 | reward_mean=-0.0014
[VLM Debug] step=576 | raw=0.1733 | shaped=7.9266 | reward_mean=-0.0014
[VLM Debug] step=592 | raw=0.1192 | shaped=-14.5855 | reward_mean=-0.0014
[VLM Debug] step=608 | raw=0.2069 | shaped=24.6612 | reward_mean=-0.0014
[VLM Debug] step=624 | raw=0.1968 | shaped=-2.4093 | reward_mean=-0.0014
[VLM Debug] step=640 | raw=0.1603 | shaped=-9.7046 | reward_mean=-0.0014
[VLM Debug] step=656 | raw=0.1733 | shaped=4.0082 | reward_mean=-0.0014
[VLM Debug] step=672 | raw=0.2422 | shaped=19.4425 | reward_mean=-0.0014
[VLM Debug] step=688 | raw=0.2043 | shaped=-10.0762 | reward_mean=-0.0014
[VLM Debug] step=704 | raw=0.1348 | shaped=-18.8566 | reward_mean=-0.0014
[VLM Debug] step=720 | raw=0.1461 | shaped=3.5352 | reward_mean=-0.0014
[VLM Debug] step=736 | raw=0.1541 | shaped=2.5895 | reward_mean=-0.0014
[VLM Debug] step=752 | raw=0.1082 | shaped=-12.2877 | reward_mean=-0.0014
[VLM Debug] step=768 | raw=0.1824 | shaped=20.9109 | reward_mean=-0.0014
[VLM Debug] step=784 | raw=0.1329 | shaped=-13.2835 | reward_mean=-0.0014
[VLM Debug] step=800 | raw=0.1919 | shaped=16.7056 | reward_mean=-0.0014
[VLM Debug] step=816 | raw=0.2069 | shaped=4.5478 | reward_mean=-0.0014
[VLM Debug] step=832 | raw=0.1848 | shaped=-5.7188 | reward_mean=-0.0014
[VLM Debug] step=848 | raw=0.1688 | shaped=-4.0302 | reward_mean=-0.0014
[VLM Debug] step=864 | raw=0.1481 | shaped=-5.3472 | reward_mean=-0.0014
[VLM Debug] step=880 | raw=0.1500 | shaped=0.9345 | reward_mean=-0.0014
[VLM Debug] step=896 | raw=0.1801 | shaped=8.7022 | reward_mean=-0.0014
[VLM Debug] step=912 | raw=0.1481 | shaped=-8.4545 | reward_mean=-0.0014
[VLM Debug] step=928 | raw=0.1366 | shaped=-2.7805 | reward_mean=-0.0014
[VLM Debug] step=944 | raw=0.1666 | shaped=8.7024 | reward_mean=-0.0014
[VLM Debug] step=960 | raw=0.2095 | shaped=12.2483 | reward_mean=-0.0014
[VLM Debug] step=976 | raw=0.1919 | shaped=-4.4696 | reward_mean=-0.0014
[VLM Debug] step=992 | raw=0.2043 | shaped=3.8387 | reward_mean=-0.0014
global_step=683681, episode=682, episodic_return=461.599
[VLM Debug] Reset: raw=0.1242
[VLM Debug] step=16 | raw=0.1442 | shaped=5.9158 | reward_mean=-0.0014
[VLM Debug] step=32 | raw=0.1366 | shaped=-1.7004 | reward_mean=-0.0014
[VLM Debug] step=48 | raw=0.0940 | shaped=-11.3935 | reward_mean=-0.0014
[VLM Debug] step=64 | raw=0.1192 | shaped=7.3683 | reward_mean=-0.0014
[VLM Debug] step=80 | raw=0.1312 | shaped=3.7205 | reward_mean=-0.0014
[VLM Debug] step=96 | raw=0.1009 | shaped=-7.9994 | reward_mean=-0.0014
[VLM Debug] step=112 | raw=0.1366 | shaped=10.2730 | reward_mean=-0.0014
[VLM Debug] step=128 | raw=0.1461 | shaped=3.0281 | reward_mean=-0.0014
[VLM Debug] step=144 | raw=0.1582 | shaped=3.7373 | reward_mean=-0.0014
[VLM Debug] step=160 | raw=0.1348 | shaped=-6.0915 | reward_mean=-0.0014
[VLM Debug] step=176 | raw=0.1603 | shaped=7.4528 | reward_mean=-0.0014
[VLM Debug] step=192 | raw=0.1561 | shaped=-0.7550 | reward_mean=-0.0014
[VLM Debug] step=208 | raw=0.1541 | shaped=-0.1808 | reward_mean=-0.0014
[VLM Debug] step=224 | raw=0.1848 | shaped=8.9052 | reward_mean=-0.0014
[VLM Debug] step=240 | raw=0.2095 | shaped=7.2162 | reward_mean=-0.0014
[VLM Debug] step=256 | raw=0.1312 | shaped=-21.2571 | reward_mean=-0.0014
[VLM Debug] step=272 | raw=0.2095 | shaped=22.0427 | reward_mean=-0.0014
[VLM Debug] step=288 | raw=0.1871 | shaped=-5.7877 | reward_mean=-0.0014
[VLM Debug] step=304 | raw=0.2200 | shaped=9.4785 | reward_mean=-0.0014
[VLM Debug] step=320 | raw=0.2069 | shaped=-3.2210 | reward_mean=-0.0014
[VLM Debug] step=336 | raw=0.2338 | shaped=7.8235 | reward_mean=-0.0014
[VLM Debug] step=352 | raw=0.2200 | shaped=-3.4238 | reward_mean=-0.0014
[VLM Debug] step=368 | raw=0.2281 | shaped=2.6559 | reward_mean=-0.0014
[VLM Debug] step=384 | raw=0.1666 | shaped=-16.6297 | reward_mean=-0.0014
[VLM Debug] step=400 | raw=0.2200 | shaped=15.1526 | reward_mean=-0.0014
[VLM Debug] step=416 | raw=0.1461 | shaped=-20.0399 | reward_mean=-0.0014
[VLM Debug] step=432 | raw=0.2366 | shaped=25.4176 | reward_mean=-0.0014
[VLM Debug] step=448 | raw=0.1733 | shaped=-17.1003 | reward_mean=-0.0014
[VLM Debug] step=464 | raw=0.1848 | shaped=3.5676 | reward_mean=-0.0014
[VLM Debug] step=480 | raw=0.2147 | shaped=8.6669 | reward_mean=-0.0014
[VLM Debug] step=496 | raw=0.2366 | shaped=6.4378 | reward_mean=-0.0014
[VLM Debug] step=512 | raw=0.2338 | shaped=-0.3841 | reward_mean=-0.0014
[VLM Debug] step=528 | raw=0.2018 | shaped=-8.4554 | reward_mean=-0.0014
[VLM Debug] step=544 | raw=0.1968 | shaped=-0.9917 | reward_mean=-0.0014
[VLM Debug] step=560 | raw=0.2227 | shaped=7.5526 | reward_mean=-0.0014
[VLM Debug] step=576 | raw=0.2200 | shaped=-0.3502 | reward_mean=-0.0014
[VLM Debug] step=592 | raw=0.2018 | shaped=-4.6394 | reward_mean=-0.0014
[VLM Debug] step=608 | raw=0.2018 | shaped=0.3929 | reward_mean=-0.0014
[VLM Debug] step=624 | raw=0.1755 | shaped=-6.8684 | reward_mean=-0.0014
[VLM Debug] step=640 | raw=0.1779 | shaped=1.0347 | reward_mean=-0.0014
[VLM Debug] step=656 | raw=0.1733 | shaped=-0.8566 | reward_mean=-0.0014
[VLM Debug] step=672 | raw=0.1520 | shaped=-5.5175 | reward_mean=-0.0014
[VLM Debug] step=688 | raw=0.1603 | shaped=2.6899 | reward_mean=-0.0014
[VLM Debug] step=704 | raw=0.1848 | shaped=7.1819 | reward_mean=-0.0014
[VLM Debug] step=720 | raw=0.1779 | shaped=-1.5322 | reward_mean=-0.0014
[VLM Debug] step=736 | raw=0.1366 | shaped=-11.0231 | reward_mean=-0.0014
[VLM Debug] step=752 | raw=0.1520 | shaped=4.6490 | reward_mean=-0.0014
[VLM Debug] step=768 | raw=0.1561 | shaped=1.5415 | reward_mean=-0.0014
[VLM Debug] step=784 | raw=0.1733 | shaped=5.1556 | reward_mean=-0.0014
[VLM Debug] step=800 | raw=0.1582 | shaped=-3.7953 | reward_mean=-0.0014
[VLM Debug] step=816 | raw=0.1779 | shaped=5.8312 | reward_mean=-0.0014
[VLM Debug] step=832 | raw=0.2043 | shaped=7.7226 | reward_mean=-0.0014
[VLM Debug] step=848 | raw=0.1500 | shaped=-14.6378 | reward_mean=-0.0014
[VLM Debug] step=864 | raw=0.2255 | shaped=21.2661 | reward_mean=-0.0014
[VLM Debug] step=880 | raw=0.1481 | shaped=-21.0200 | reward_mean=-0.0014
[VLM Debug] step=896 | raw=0.1824 | shaped=9.8835 | reward_mean=-0.0014
[VLM Debug] step=912 | raw=0.1422 | shaped=-10.7187 | reward_mean=-0.0014
[VLM Debug] step=928 | raw=0.1801 | shaped=10.8629 | reward_mean=-0.0014
[VLM Debug] step=944 | raw=0.1277 | shaped=-14.0959 | reward_mean=-0.0014
[VLM Debug] step=960 | raw=0.1384 | shaped=3.3652 | reward_mean=-0.0014
[VLM Debug] step=976 | raw=0.1260 | shaped=-3.0519 | reward_mean=-0.0014
[VLM Debug] step=992 | raw=0.1500 | shaped=7.0467 | reward_mean=-0.0014
global_step=684682, episode=683, episodic_return=454.964
[VLM Debug] Reset: raw=0.2598
[VLM Debug] step=16 | raw=0.1329 | shaped=-34.6939 | reward_mean=-0.0014
[VLM Debug] step=32 | raw=0.1442 | shaped=3.5006 | reward_mean=-0.0014
[VLM Debug] step=48 | raw=0.1561 | shaped=3.7032 | reward_mean=-0.0014
[VLM Debug] step=64 | raw=0.1208 | shaped=-9.3661 | reward_mean=-0.0014
[VLM Debug] step=80 | raw=0.1624 | shaped=11.8757 | reward_mean=-0.0014
[VLM Debug] step=96 | raw=0.1461 | shaped=-4.0980 | reward_mean=-0.0014
[VLM Debug] step=112 | raw=0.1500 | shaped=1.4743 | reward_mean=-0.0014
[VLM Debug] step=128 | raw=0.1113 | shaped=-10.3287 | reward_mean=-0.0014
[VLM Debug] step=144 | raw=0.1442 | shaped=9.4952 | reward_mean=-0.0014
[VLM Debug] step=160 | raw=0.1968 | shaped=14.9488 | reward_mean=-0.0014
[VLM Debug] step=176 | raw=0.1666 | shaped=-7.9481 | reward_mean=-0.0014
[VLM Debug] step=192 | raw=0.1688 | shaped=1.0013 | reward_mean=-0.0014
[VLM Debug] step=208 | raw=0.1329 | shaped=-9.5353 | reward_mean=-0.0014
[VLM Debug] step=224 | raw=0.0815 | shaped=-13.8239 | reward_mean=-0.0014
[VLM Debug] step=240 | raw=0.1561 | shaped=21.0271 | reward_mean=-0.0014
[VLM Debug] step=256 | raw=0.1603 | shaped=1.5417 | reward_mean=-0.0014
[VLM Debug] step=272 | raw=0.1009 | shaped=-16.0353 | reward_mean=-0.0014
[VLM Debug] step=288 | raw=0.1192 | shaped=5.4592 | reward_mean=-0.0014
[VLM Debug] step=304 | raw=0.1561 | shaped=10.6089 | reward_mean=-0.0014
[VLM Debug] step=320 | raw=0.1624 | shaped=2.1157 | reward_mean=-0.0014
[VLM Debug] step=336 | raw=0.1779 | shaped=4.6822 | reward_mean=-0.0014
[VLM Debug] step=352 | raw=0.2018 | shaped=7.0123 | reward_mean=-0.0014
[VLM Debug] step=368 | raw=0.1779 | shaped=-6.2259 | reward_mean=-0.0014
[VLM Debug] step=384 | raw=0.1461 | shaped=-8.3871 | reward_mean=-0.0014
[VLM Debug] step=400 | raw=0.1779 | shaped=9.1739 | reward_mean=-0.0014
[VLM Debug] step=416 | raw=0.1646 | shaped=-3.2878 | reward_mean=-0.0014
[VLM Debug] step=432 | raw=0.1755 | shaped=3.4328 | reward_mean=-0.0014
[VLM Debug] step=448 | raw=0.1260 | shaped=-13.3178 | reward_mean=-0.0014
[VLM Debug] step=464 | raw=0.1541 | shaped=8.1610 | reward_mean=-0.0014
[VLM Debug] step=480 | raw=0.1461 | shaped=-1.8018 | reward_mean=-0.0014
[VLM Debug] step=496 | raw=0.1666 | shaped=6.0671 | reward_mean=-0.0014
[VLM Debug] step=512 | raw=0.1919 | shaped=7.3841 | reward_mean=-0.0014
[VLM Debug] step=528 | raw=0.1943 | shaped=1.0686 | reward_mean=-0.0014
[VLM Debug] step=544 | raw=0.1500 | shaped=-11.8663 | reward_mean=-0.0014
[VLM Debug] step=560 | raw=0.1192 | shaped=-8.1342 | reward_mean=-0.0014
[VLM Debug] step=576 | raw=0.1801 | shaped=17.2288 | reward_mean=-0.0014
[VLM Debug] step=592 | raw=0.1603 | shaped=-5.0779 | reward_mean=-0.0014
[VLM Debug] step=608 | raw=0.1582 | shaped=-0.1809 | reward_mean=-0.0014
[VLM Debug] step=624 | raw=0.1541 | shaped=-0.7550 | reward_mean=-0.0014
[VLM Debug] step=640 | raw=0.1871 | shaped=9.5457 | reward_mean=-0.0014
[VLM Debug] step=656 | raw=0.1582 | shaped=-7.6111 | reward_mean=-0.0014
[VLM Debug] step=672 | raw=0.1943 | shaped=10.3901 | reward_mean=-0.0014
[VLM Debug] step=688 | raw=0.1896 | shaped=-0.9241 | reward_mean=-0.0014
[VLM Debug] step=704 | raw=0.2043 | shaped=4.4797 | reward_mean=-0.0014
[VLM Debug] step=720 | raw=0.2069 | shaped=1.1022 | reward_mean=-0.0014
[VLM Debug] step=736 | raw=0.2451 | shaped=10.9642 | reward_mean=-0.0014
[VLM Debug] step=752 | raw=0.2394 | shaped=-1.1947 | reward_mean=-0.0014
[VLM Debug] step=768 | raw=0.2394 | shaped=0.3927 | reward_mean=-0.0014
[VLM Debug] step=784 | raw=0.1848 | shaped=-14.7044 | reward_mean=-0.0014
[VLM Debug] step=800 | raw=0.2281 | shaped=12.3828 | reward_mean=-0.0014
[VLM Debug] step=816 | raw=0.2227 | shaped=-1.1271 | reward_mean=-0.0014
[VLM Debug] step=832 | raw=0.1943 | shaped=-7.4430 | reward_mean=-0.0014
[VLM Debug] step=848 | raw=0.1710 | shaped=-6.0581 | reward_mean=-0.0014
[VLM Debug] step=864 | raw=0.1871 | shaped=4.8514 | reward_mean=-0.0014
[VLM Debug] step=880 | raw=0.2147 | shaped=8.0262 | reward_mean=-0.0014
[VLM Debug] step=896 | raw=0.1968 | shaped=-4.5722 | reward_mean=-0.0014
[VLM Debug] step=912 | raw=0.2095 | shaped=3.9056 | reward_mean=-0.0014
[VLM Debug] step=928 | raw=0.2173 | shaped=2.5545 | reward_mean=-0.0014
[VLM Debug] step=944 | raw=0.2480 | shaped=8.9044 | reward_mean=-0.0014
[VLM Debug] step=960 | raw=0.2480 | shaped=0.3926 | reward_mean=-0.0014
[VLM Debug] step=976 | raw=0.2018 | shaped=-12.4088 | reward_mean=-0.0014
[VLM Debug] step=992 | raw=0.2147 | shaped=3.9732 | reward_mean=-0.0014
global_step=685683, episode=684, episodic_return=162.915
[VLM Debug] Reset: raw=0.2394
[VLM Debug] step=16 | raw=0.1348 | shaped=-28.5517 | reward_mean=-0.0014
[VLM Debug] step=32 | raw=0.1384 | shaped=1.4066 | reward_mean=-0.0014
[VLM Debug] step=48 | raw=0.1144 | shaped=-6.2603 | reward_mean=-0.0014
[VLM Debug] step=64 | raw=0.1277 | shaped=4.0750 | reward_mean=-0.0014
[VLM Debug] step=80 | raw=0.1666 | shaped=11.1676 | reward_mean=-0.0014
[VLM Debug] step=96 | raw=0.1943 | shaped=8.0601 | reward_mean=-0.0014
[VLM Debug] step=112 | raw=0.1520 | shaped=-11.3270 | reward_mean=-0.0014
[VLM Debug] step=128 | raw=0.1755 | shaped=6.9119 | reward_mean=-0.0014
[VLM Debug] step=144 | raw=0.1404 | shaped=-9.3342 | reward_mean=-0.0014
[VLM Debug] step=160 | raw=0.0706 | shaped=-18.9256 | reward_mean=-0.0014
[VLM Debug] step=176 | raw=0.1052 | shaped=9.9856 | reward_mean=-0.0014
[VLM Debug] step=192 | raw=0.1733 | shaped=19.2389 | reward_mean=-0.0014
[VLM Debug] step=208 | raw=0.1646 | shaped=-2.0387 | reward_mean=-0.0014
[VLM Debug] step=224 | raw=0.1312 | shaped=-8.8271 | reward_mean=-0.0014
[VLM Debug] step=240 | raw=0.1561 | shaped=7.2832 | reward_mean=-0.0014
[VLM Debug] step=256 | raw=0.1422 | shaped=-3.4571 | reward_mean=-0.0014
[VLM Debug] step=272 | raw=0.1481 | shaped=2.0144 | reward_mean=-0.0014
[VLM Debug] step=288 | raw=0.1366 | shaped=-2.7817 | reward_mean=-0.0014
[VLM Debug] step=304 | raw=0.1097 | shaped=-7.0542 | reward_mean=-0.0014
[VLM Debug] step=320 | raw=0.1312 | shaped=6.3548 | reward_mean=-0.0014
[VLM Debug] step=336 | raw=0.1225 | shaped=-2.0217 | reward_mean=-0.0014
